id,content
YBgEIfZPW0Md2uhCOkTO5,新闻学是一门年轻的专业，很多人对新闻学的认识即成为一名记者，这是传统意义上的新闻学，而在今天互联网新媒体快速发展的情况下，新闻学也呈现出更多发展的可能性。那究竟何为新闻学，新闻学还有哪些发展的可能性呢？新闻学是新闻传播学类下的专业，该专业属于文学，一般认为，新闻学是研究新闻事业和新闻工作规律的一门学科，主要培养具备系统的新闻理论知识与技能、宽广的文化与科学知识，熟悉我国新闻、宣传政策法规，能在新闻、出版与宣传部门从事编辑、记者与管理等工作的新闻学的人才。不同于其他文学类专业，新闻学专业的实践性非常强，同时还得具备一定的沟通能力，因为经常需要和不同的人进行沟通交流。传统上的新闻学专业，主要课程涵盖了新闻学相关的各个方面，包括新闻学概论、新闻采访与写作、新闻史、传播学概论、新闻摄影等专业课程，但随着互联网的发展，市场对新闻专业人才的需求也发生了相应的变化，很多高校在传统课程上面也加入了一些设计、网页制作、新媒体应用等相关课程。常见的新闻学专业毕业生一般会选择新闻业(包括专业媒体及一些单位的新闻宣传部门)、公关业和广告业，但其实就业面不仅仅如此，如今的新闻学，高校更注重培养全媒体人才，这就给新闻学专业多出了更多就业选择，如今新媒体不断的发展，越来越多的新闻学专业人才也涌向了新媒体行业，成为新媒体发展大势下的香饽饽专业。不同高校开设新闻学专业培养方向各不相同，在报考时要注意阅读报考指南或提前了解，像中国传媒大学、中国人民大学、复旦大学、中央民族大学、沈阳师范大学、厦门大学、暨南大学、南昌大学、浙江传媒学院、四川大学、云南大学等院校都非常不错。
T4nQ7mqOg4f7TW8Gk7rQb,感觉就业前景和学校的层次关系很大，比如211/985/硕士，非常好找工作，而且都很不错，同学中大多去了高校，一些去了知名的舆情机构，一些去了医院，岗位的话大多数是辅导员或专任老师，部分是行政岗，宣传后勤人事都有。双非学校的话，实际上不管是新闻学还是其他专业都不是很好找工作。
nTTW0aK7DXtiwY3Dkwbd_,二流新传硕士毕业某新一线城市省级电台工作上个月工资4500
tXtok4sWZnEYvSQMTb2Qg,作为一个学了7年新闻的新闻狗，刚经历了秋招，来谈谈自己体会。对我来说，就业前景很惨淡。秋招已经接近尾声，还没找到合适自己的工作。但对整体新闻专业学生来说，就业前景是很宽广的，因为，有各行各业等你挑选，机会还是很多。像土木、电气这样的专业，他们似乎只能选房地产、施工建筑这一行业。而新闻专业更像是万金油，哪个行业领域都可以去试。你可以去专业对口的媒体，也可以去地产、汽车、快消、互联网等领域。总之，只要标注了专业不限的岗位你都可以尝试。除了做记者编辑，策划，品牌传播、公关也很对口，甚至人力、行政、销售也不乏很多新闻学子去投递简历。但是选择多了，往往纠结也多。入行容易跨行难，选择了某个领域，似乎就很难再去跨到另一个行业。平时实习都是去电视台媒体，大多数领域新闻专业的学生都不了解。该如何选工作呢？迷茫的人多了，就开始盲目跟风了。大家选择工作的标准不再是什么新闻理想，个人抱负，而是——给的钱多的工作，就是好工作；开钱多的企业，就是好企业。我们新闻班一百多号人，大家扎堆去面试的是地产和互联网，top5-top20的房地产公司开的宣讲会，场场爆满。而来的某省的报业集团，却门可罗雀，仅看到几个新闻的同学。大家热衷讨论的话题不是企业文化，企业发展、个人选择，而是给某家单位你开了多少万，给他开了几十万。总之，我想说的是，新闻无学，就业很好，向钱看，向厚赚。来补充下回答，我的校招终于结束了，最终，我也去了房地产，我们班总共100多人，看就业意向上选择媒体的只有寥寥几人。说实话，我很敬佩这几个同学，一方面他们足够优秀，因为传统媒体因为需求少，随之门槛也变得越来越高；另一方面他们对初心的坚守也在焦虑浮躁的社会中显得尤为可贵。没有选择去传统媒体，我内心还是有些遗憾的。一旦错过校招去媒体的机会，就很难再回去了。希望大家结合自己的实际情况谨慎考虑，尽量早点明确自己的职业规划。
9VBhu63sFMeZgmNxI5EYm,新闻专业考研的难易程度的话，它一直是历年的考研热门专业。第一，它所涉及的专业书相比于其它专业较少，像苏州大学新闻专业只有两本两百多页的专业书；第二，对于一些跨专业考研的同学来说，考新闻专业的门槛较低，理论知识较少，且容易理解，注重的是对于新闻事件的分析、结构能力，有很多不想再学习本科专业的同学都会跨专业选择新闻。所以新闻专业的考研分数线一般都是比较高。新闻专业的就业前景，那么它一直是我国最难就业专业的前十名。一般要进入电视台、报社这样的官媒较难，而企业单位的话，一般是网络编辑、策划、文案、文秘之类的大文科类的岗位。西南交通大学新闻学考研的小伙伴欢迎进群咨询，群里有本专业的学长学姐为你答疑解惑，还有专业资料免费领取！
IL7ooOHkQxHpP7RYElUlv,本科阶段计算机类都是电子类的基础课，类似于计算机组成原理，C语言，数据结构等等，属于一般的软件开发能力培养，研究生阶段根据导师的研究方向有可能从事图像识别，机器学习等等方向，做项目的内容主要取决于导师，但是并不影响后续就业。算法工程师需要很强的数学功底，大学及研究生阶段的数学课程，类似于高数，矩阵论，概率论之类，才能读懂实际问题到数学问题的算法建模。
aZTvJLGUc1PFEbCPMMkkh,呜呜呜我也是海南刚刚毕业的高中生 一直很想当记者学新闻学 又担心就业前景不好
yE2-nY486MMJFSuK6H-z6,我就是新闻学的，今年毕业已经实习了几个月了，说真的很迷茫。我现在的工作是编辑，自媒体的，每天加班，单休，有时候感觉特别的累，但是感觉出去以后可能还没有这个公司好，所以一直没能恨得下心辞职。工作了几个月发现经历和能力真的特别的重要，我大学的时候就是很少出去参加活动比赛，所以在找工作的时候，就很受局限，所以你要是还没毕业就赶紧多参加参加活动。
_wmMxSMFauYF_Sx0VIXG8,谢邀哦，其实看看这两年自媒体的发展以及企业对新媒体平台从业者的需求，就可以略知一二啦，下面给大家具体讲一讲吧~方向介绍新闻传播学下设的7个方向分别是新闻学、广告学、传播学、广播电视学、编辑出版学、网络与新媒体、数字出版。这几个方向乍一看没什么区别，其实不管是从学习课程还是就业角度来说，都是有很大的不同的。1.新闻学➤ 培养目标：培养具备系统的新闻理论知识与技能、宽广的文化与科学知识、熟悉我国新闻、宣传政策法规，能在新闻、出版与宣传部门从事编辑、记者与管理等工作的新闻学高级专门人才。➤ 掌握技能：❶ 掌握新闻学基本理论与基本知识❷ 掌握新闻采访、写作、编辑、评论、摄影等业务知识与技能❸ 具有调查研究和社会活动能力❹ 了解新闻工作的方针、政策和法规❺ 了解中国新闻工作现状与发展趋势，了解外国新闻工作发展动态2.广告学➤ 培养目标：培养具备广告学理论与技能、宽广的文化与科学知识，能在新闻媒介广告部门、广告公司、市场调查及信息咨询行业以及企事业单位从事广告经营管理、广告策划创意和设计制作、市场营销策划及市场调查分析工作的广告学高级专门人才。➤ 掌握技能：❶ 掌握广告学基本理论、基本知识❷ 具有现代广告的策划、创意、制作、发布的基本能力，以及市场调查与营销的基本知识和市场分析、数据处理的基本能力❸ 熟悉有关广告的政策法规❹ 具有公共关系的基本知识与活动能力❺ 了解中国广告事业的现状与发展趋势，了解外国广告事业的发展动态3.传播学➤ 培养目标：培养有宽厚人文社会科学和自然科学基础，掌握传播专业基本理论和技能，具有较强的国际交流和使用现代传媒技术能力，富于创新精神和高度社会责任感的高素质专业人才。➤ 掌握技能：❶ 掌握传播学基本理论与基本知识❷ 掌握广播电视节目策划、广告企划制作、公关活动策划与执行、媒体运营、新闻采访、写作、编辑、摄影等业务知识与技能❸ 有调查研究和社会活动能力❹ 了解中外传播媒体工作现状与发展趋势4.广播电视学➤ 培养目标：培养具有广播电视新闻学基本理论和宽广的文化科学知识，能在广播电视新闻宣传部门，从事编辑、采访、节目主持与管理等工作的新闻传播学高级专门人才。➤ 掌握技能：❶ 掌握新闻学、广播电视学、传播学的基本理论、基本知识❷ 具有新闻采访写作、编导、摄录、制作、播音、主持节日的基本能力❸ 具有口头与文字表达能力，现场及镜头前采访报道能力，社会调查和社会活动能力及广播电视节日策划、制作、评论和分析的能力❹ 了解广播电视新闻工作的方针政策与法规❺ 了解人文社会科学知识与科技常识，了解中国广播电视事业现状与发展趋势，了解外国广播电视事业的动态5.编辑出版学➤ 培养目标：培养具备系统的编辑出版理论知识与技能、宽广的文化与科学知识，能在书刊出版、新闻宣传和文化教育部门从事编辑、出版、发行的业务与管理工作以及教学科研的编辑出版学高级专门人才。➤ 掌握技能：❶ 掌握编辑与出版的基本理论与基本知识❷ 掌握市场分析、选题策划、文字加工、宣传促销的知识与方法❸ 具有较强的口头表达和文字表达能力和初步从事科学研究的能力❹ 了解我国有关编辑与出版市场营销的方针、政策、法规❺ 了解有关社会科学、人文科学、管理科学、自然科学与技术科学基本知识6.网络与新媒体➤ 培养目标：培养适应传统媒体机构、政府机关、事业单位、公司等团体组织急需的宽口径、复合型信息传播人才。➤ 掌握技能：❶ 掌握网络与新媒体的基本知识和理论❷ 了解网络与新媒体发展动态❸ 了解网络与新媒体的方针、政策和法规❹ 了解本学科的前沿成就和发展前景❺ 能阅读古典文献，掌握文献检索、资料查询的基本方法，具有一定的科学研究和实际工作能力7.数字出版➤ 培养目标：培养能网上编辑出版内容，将传统印刷版数字化的复合型人才。➤ 掌握技能：❶ 掌握数字出版的基本知识和理论❷ 了解数字出版专业发展动态❸ 了解网络与数字出版方面的方针、政策和法规❹ 了解本学科的前沿成就和发展前景❺ 能阅读古典文献，掌握文献检索、资料查询的基本方法，具有一定的科学研究和实际工作。就业形势分析❶ 就业指数（数据来源：职友集新闻传播学类就业报告 仅供参考）从表中可以看出新闻传播学类的7个专业中，最好就业的是广告学，其次是传播学；而数字出版作为新兴专业，就业的方向还不是特别系统及明晰❷ 就业领域（数据来源：职友集，取样自32万份样本 仅供参考）以上这8个领域是新闻传播学下各个方向的毕业生最集中的几个就业领域。广告学专业毕业生去向最多的行业是互联网行业（27%）和广告业（12%），其次是贸易进出口（9%）及教育培训行业（6%），可以看出，广告学专业的就业对口率普遍还不错。新闻学的毕业生也比较青睐互联网行业（24%），其次广告业（9%），另有一部分选择从事教育行业（8%）。网络与新媒体为新兴专业，同样地，有更多的毕业生倾向于互联网行业（29%），另外就是教育培训行业（9%），其次网络与新媒体专业学生所学习的新媒体及网络营销课程，也让一部分毕业生（8%）可以在贸易进出口行业找到自己的一席之地。编辑出版学最对口的行业为文字媒体出版（20%），其次是教育培训行业（19%），在影视媒体文化传播领域（14%）也可以找到适合自己的岗位。广播电视学毕业生去向最多的行业为影视媒体文化传播领域（21%），其次是互联网行业（18%），也有一部分（13%）选择教育行业。传播学的毕业生更加倾向互联网/电子商务行业（26%），其次是广告业（9%），教育培训（8%）及贸易进出口（8%）也占一部分。数字出版的毕业生去向最多的就业领域则是文字媒体/出版（22%），其次是互联网/电子商务行业（17%），另外影视媒体文化传播领域（11%）及教育培训（10%）也有不小的比重。❸ 就业薪资（数据来源：中国传媒大学2019届毕业生就业质量报告）从薪资数额（包括各类奖金与现金奖励）来看：本科毕业生占比最高的薪资范围在5万至10万（含5万）（占47.40%），其次为10万至15万（含10万）（占30.08%）、5万以下（占9.29%）、15万至20万（含15万）（占8.03%）以及20万以上（含20万）（占5.20%）。硕士毕业生薪资占比最高的范围在10万至15万（含10万）（占35.44%），其次为5万至10万（含5万）（占28.22%）、 15万至20万（含15万）（占15.93%）、20万以上（含20万）（占15.77%）以及5万以下（占4.65%）。博士毕业生薪资占比最高的范围在10万至15万（含10万）（占41.79%），其次为15万至20万（含15万）（占25.37%）、5万至10万（含5万）（占22.39%）以及20万以上（含20万）（占10.45%）。当然啦，薪资统计只是作为一个大概的参考范围，萌新们不必局限于此，工作后的具体收入还是要看个人能力与努力的程度。目前整体的就业形势还是很严峻的，特别是今年受疫情的影响就业形势更是雪上加霜。这也使得越来越多的同学开始将提高自身学历作为实现更好就业的准备，因此大家在选择院校、专业方向时也要和自身今后的就业发展计划联系起来，不能仅仅凭一时的热情，要长远规划多从未来生活和工作的角度进行考虑，选择合适自己路。数据帮我们看清一些大的趋势和方向，但具体到每个人的就业选择、薪资待遇与个人能力关系更大一些，如何看到院校专业的title的作用呢？给小伙伴们几点建议：❶ 选择读研更多的是选择了一个平台，除了学历光环外，咱们更要看到平台背后赋予的资源，比如城市的发展程度，就业机会的多少；院校的导师、校友同学资源和人脉，都是你要去开拓和发展的资源。❷ 资源只是外力，你如何充分借力才是关键，如何在读研期间丰富自己的经历、阅历和能力，对将来的进入职场的选择空间、进入社会的影响可能更大。如何让自己拥有更多充分的选择权，是我们要好好考虑的。
_Ji8KxT7HoIyaONb4INd7,挺好的啊学完了跟我一起写代码吧写了代码然后跟我一起卖烧饼吧最后再发挥新闻学的口才把烧饼网销新闻学就一门主要理论课，新闻学原理，这个还可以历史一大堆，基本上就当扯淡书看就行了还涉及教育学，广告学等各种技能方面采写编评摄每一块都可以吃饭目前主要就是摄影啊，编导啊，采访写稿啊，剪辑啊分n多条线路有报社的，电视台的，其他媒体的男娃我建议搞搞摄影，找个事业单位轻松混个8k(武汉)就还可以啦
OnyC1pudagVE48qoPIJwO,不知道为什么回答的人都长篇大论。其实很简单。学新闻的人，就业是好的，现在无论是内容营销、新媒体、短视频等行业，都还是处于蓬勃发展阶段，当然比钱前几年疯了一样的发展，弱了一些。但是在媒体格局发生变化后，内容的多元供给还是处于上升通道。但是！看你怎么学新闻。如果你在学校里上课，你学的新闻对找工作似乎有点困难的。毕竟照本宣科的东西，似乎没什么用。要怎么做？第一，非常深刻地去学习和理解传播理论，不管老师教不教，去好好读麦克卢汉这些著作。等你工作后，最后拼的，还是这些指向本质的东西。第二，互联网社会，你想学什么都可以。要把自己提前放在行业离去度量自己，学习提升自己。你能不能做一个自媒体？你能不能尝试写热文？你能不能写段子？你能不能把一个事情说得有趣？大二到毕业，还有宝贵的几年训练自己，要抓紧了。第三，选修广告和市场营销的课程，不是混学分的那种，真是的去学。现在的传播都讲品效合一，综合能力要求很高，不要紧紧做个新闻人。本人2001级新闻系毕业，欢迎多交流。
jYFXxd9PidncUdlT7klhr,"原创文章，禁止转载本文由WordSunny导师，纽约大学，新闻学专业的Edward Li学长授权分享：学长本科毕业于国内一所双非外国语大学英语翻译专业，申请学校之前曾在央视某频道做过三个月的实习。语言成绩托福111分, GRE321分。在跨专业，应届生，新闻实习经历不够特别丰富的背景下，DIY申请6所新闻学院的硕士项目全部被录取，包括密苏里大学，马里兰大学，雪城大学，波士顿大学，纽约大学，以及港大，最终选择了纽约大学。接下来学长就为大家分享一下他在纽约的课程学习。我在美国纽约大学新闻学院读研究生，所在的项目方向为全媒体新闻报道。全媒体新闻项目应该是在纽约大学新闻学院里选课非常自由的一个项目，我们从第一学期开始就可以选择1门选修。很多学生会选择“摄影新闻学”来提前进入multimedia journalist的状态，也有人会根据爱好选择一门写作类型的课。另外两门是必修，一门由项目导师授课，一门是讲媒体伦理与法律。我们的导师是个非常雷厉风行的女强人，她的课程是print+video+audio reporting滚动进行。第一学期我们会被带到著名的西点军校做模拟发布会，还有一次到美国其他州做报道的机会，我们当年集体去了华盛顿，后来一年的学生则是天南海北哪个州的都有。媒体伦理与法律是一门分析经典新闻案例的课，国际学生可能吃亏在不太了解美国新闻史，reading的量也非常大，期中期末均为闭卷。第二学期开始，仍有一门必修是导师授课，这个学期导师换了“玩法”，我们每人需要独立做4个新闻，期间还会根据当时的突发新闻做daily deadline stories。比如2018年春季，美国多地出现骇人听闻的mass shooting，我们上课当日就被要求到纽约各大高校采访学生看法。有时候根据最近一周爆发的新闻，我们还需要到大大小小的居民区，社群采访大众对某一政策的看法，也可能某个组织领导了一次抗议，经过判定新闻价值就可去采访报道，导师通常要求我们当日出稿。第一学期，第二学期我们报道的作品，会由导师修改，如果稿件足够优秀就会帮我们发表在一个独立的新闻网站上，算是帮助我们充实portfolio。另外两门选修课大家基本都是按兴趣+职业规划来选。新闻学院开设的选修课非常丰富，有理论讲座，也有实践性很强的电视新闻，音频新闻，数据新闻等等。我当时选了电视新闻和音频新闻。电视新闻是把整个课堂变成了新闻直播室，每人每周都会做不同的工作，比如导播，主播，导演等等。此外，每人还需要编辑1～2条当日文字突发新闻，有时还会被要求做场外连线，或者现场采访完后立刻赶回学院剪片播出。相比之下，音频新闻是一门压力不大的课，教授基本是以激发我们对制作博客，欣赏不同类型的音频新闻的兴趣为主。每人一学期需要制作三条音频新闻，但在选题上我们有很大自由。另外，我还做了一份实习，每周工作两天，加上三门专业课，一周时间几乎是全部占满。因此，合理规划时间对学新闻的人来说非常重要。好在教授一般都很通情达理，只要你是因为采访而时间冲突，会理解并尽量尊重你的安排。在第三学期，我的项目只有1门必修是调查新闻。我当时还选了一门高级多媒体选修，做了一份实习。调查新闻学起来确实比较枯燥，找到一个有调查新闻价值的题目已经非常耗时费神。但好在这门课允许同学结组，多少可以分担一部分压力。教授会在课堂上讲一些调查新闻记者应该知道的常识，比如如何查询法院卷宗，如何向政府机构，社会组织合法索取信息。教授当时布置了两本书当作reading，最后一堂课还给我们发了卷子现场闭卷答题，全是和两本书的内容有关的主观题。两本书关联性很强，是讲美国历史上揭露水门以及两名记者重要的线人Mark Felt的。如果对调查新闻感兴趣，可以读一下两部作品或者看一下同名电影，都还很有启发。选修课高级多媒体这门课要求全班制作一个多媒体新闻网站，在限定主题的前提下，我们需要结组制作不同角度的作品来充实网站的内容。我们当时聚焦美国的opioid crisis，全班围绕纽约的一个SIS (Supervised Injection Site)反映不同人群受到的影响。这门课带有一定程度的危险性，因为和drug addiction, AIDS和一些STD有关, 我们去实地采访考察时也亲眼所见公园里到处可见的注射针头，condoms，有的甚至还沾着新鲜的血液，采访drug users的时候遇到相当一部分态度非常恶劣，警惕心很强。当时大家看到这样的场面都很受冲击，但是之后都制作出了非常优秀的作品。我认为是非常有价值的学习经历。在纽约读书期间，我陆陆续续做了三段实习，结合我在学院所接受的新闻采写训练，大大提升了我个人的新闻专业技能。现场采访播报，剪片，制作音频新闻，摄影，这些也是现在一名记者需要掌握的技能。就业方面，美国新闻业近期确实遇冷，但很多美国同学依然在很短时间内找到了比较理想的工作。坦白说，国际学生在求职中并没有多少优势，这主要是因为绝大多数媒体不愿意承担雇佣外国人员的风险，很多美国媒体最近也一直在裁员。不过不必灰心，中国对有海外留学甚至工作背景（实习也算工作经验）的新闻学生是十分欢迎的。NYU新闻学院带给你的绝不只是一张漂亮的学历，还有实打实的新闻专业技能。在融媒体趋势越来越明显的今天，纽约大学全媒体新闻专业依然值得就读。通过学长的分享，相信大家也发现，申请美国新闻专业的研究生并不是很难，如果大家真心想在新闻领域从业或者有一定的发展，建议大家可以考虑去国外读研。"
sdYhqc9dnqCF4vdiXkH-B,学传媒的学生，尤其学做内容的学生，其实找工作还蛮容易的。首先，这是一个人人都是“记者”，人人都可以做媒体，甚至创业开传媒公司、做自媒体的时代，刚好现在又是短视频风口，vlog也正盛行的时代，“内容永远是王道”。  其次，但凡大一点的企业，其实都蛮注重自身企业品牌文化以及外部宣传，所以，像学新闻的人，如果没有非做记者不可的新闻情怀，大可以去企业公关部门从事宣传工作，甚至可以积累人脉资源为转行做准备。比如说，可以去医院、可以去建筑行业、可以去互联网公司······如果面试时，Hr非要问你，“你真的决定不再做媒体，转行来到我们这个行业吗？”，你也可以自信的说，“在我看来，我不算转行。虽然，我确实来到了一个与媒体好像没太多关联的行业，但其实我做的还是与自己专业有关的工作，我做的还是宣传”。这个回答没有破绽，我屡试不爽。
bKfqUPf3Euf5krpqr-ASb,毕业四年的学姐告诉你，如果没有去到国内新闻学专业头部排名的学校，想在新闻圈混最好考研到那些专业排名靠前的学校。我和我周围的小伙伴，已经写了4年的微信公众号了～
UTmIjc-iFKfU_MSR7_TKG,传统媒体大量消亡，还能学新闻传播类专业吗？过去很长一段时间，新闻传播类专业都算是热门专业，尤其是对女生和文科生，一般来说主要是新闻学、传播学、广播电视编导、编辑学等专业，中文、历史、哲学、网络与新媒体、数字媒体技术、数字媒体艺术、戏剧文学也算是相关度比较大的专业。随着电子信息类计算机类专业的热门，此类专业变得稀松平常了。传统媒体大量消亡，导致大家对此类专业开始担忧《法制晚报》官网发布一则消息，宣布将于2019年1月1日起休刊，这是比较有代表性的传统媒体消亡新闻，作为纸媒的从业者，新闻媒体工作者该何去何从呢？很长时间以来，新闻媒体工作者受到社会比较多的关注，甚至有了“铁肩担道义，妙笔著文章”的赞誉，尤其是在电视业和纸媒（报纸、杂质等刊物为主）影响力比较大的时代，崔永元、白岩松、水均益、柴静、闾丘露薇、吴小莉等人成为年轻人的偶像，被誉为“时代的良心”，记者、编辑也成了热门职业，新闻传播类专业也受到了考生的追捧。但是时代变化太快了，互联网时代，尤其是移动互联时代的来临，让人们的阅读习惯和方式发生了质的改变，纸媒大批消亡，电视台也风光不再，取而代之的是各类全新形态的媒体，视频网站，比如爱奇艺、优酷；自媒体，比如微信公众平台、今日头条号等；音频，比如喜马拉雅、蜻蜓等；其它平台，直播、快手、抖音等。那么问题来了，新闻传播类专业还能报考吗？新闻媒体工作者还有前途吗？答案是肯定的，不要担心此类专业，也不要担心此类职业，应该考虑的问题是自己是否适合这些职业这个行业。就像上面说的《法制晚报》休刊一事，其实这只是纸媒形态的消亡，不代表新闻媒体工作者失业，也不代表《法制晚报》相关业务就没了，就像他们说的那样：《法制晚报》将整体转型，向新媒体领域进军，现有采编团队将与上级单位北京青年报社的采编团队进行有机整合，集中精力打造北京青年报社融媒体平台“北京头条”客户端，成为其中一个版块。所以只是媒体形态的改变，新闻媒体工作者还是各司其职，新闻媒体行业仍然存在，只不过要在经营理念和工作方式上适应移动互联时代的发展。虽然纸媒消亡是个趋势，电视台受众也大量转移，但作为一个行业，新闻媒体不但没有缩小而且壮大了，从纸媒和电视台走向各类APP和网站，比如我们所熟知的天天快报、腾讯新闻、澎湃新闻、今日头条、一点资讯、腾讯视频、A站B站、知乎，以及大量的公众号和自频道。一个媒体形态倒下去，千万个媒体形态站起来，从一枝独秀走向百花齐放，从屈指可数走向琳琅满目，这么多形态各异的自媒体都需要大量的新闻工作者，文案、美工、编辑、宣发、广告、产品、运营、业务、管理等岗位需求量很大，只要你有真才实学，机会和前途比以前更广阔。比如一个优秀的公众号就需要文案、美工、宣发、活动、统筹等职位，那怕是抖音、快手也需要文案、美工、摄像、后期制作等人员。如果你对媒体业比较熟悉，会发现各大新闻资讯类网站、APP负责人、运营总监、自媒体大号运营者基本上都是传统媒体从业者，比如以《南方周末》为代表的南方系媒体就贡献了很多人。各类做的风生水起的自媒体基本上也是传统媒体人，比如《罗辑思维》的罗振宇、《樊登读书会》的樊登、《凯叔讲故事》的王凯、咪蒙微信公众号的咪蒙，要么是央视前著名主持人、制片人、编导，要么是某大报的编辑，都曾经是传统媒体从业人。因为一个优秀的媒体从业者的能力是共通的，不会因为业务形态的改变而改变，说不定还能大放异彩。看了这么多你还会担心新闻传播类专业还能报考吗？新闻媒体工作者还有前途吗?作为一个志愿填报咨询者，我不会鼓励你去报考什么，也不会贸然说好不好，倒是建议喜欢新闻媒体的同学认真思考下自己是不是适合这个行业。新形态下的媒体竞争非常激烈，压力比较大，如果你对外界事物比较敏感，抗压能力比较强，且具有一定的写作能力、绘画能力，还是可以考虑报考的。
NvI1crYnYZnRHSYvcKor0,2019年1月，媒体行业有大约2000人失去了工作。虽然媒体工作的不稳定性已经持续多年，但大规模裁员还是最近才出现的。尽管如此，LinkeDIn数据显示，媒体从业者的状况，其实并没有那么糟糕。媒体和新闻的定义在不断发生变化，与之相应的，媒体的行业范围和媒体从业人员的定义，也在一直扩展。根据LinkedIn年度数据，从Facebook2004年涉足广告和新媒体行业开始，新闻行业的雇员占比下降了14%，但与此同时，在“内容”及“社交媒体”行业的员工数量则开始显著增长。公关传播行业里，与新闻行业具有相似学历、资质、技能的从业人员也出现了急剧下降。“内容”和“社交媒体”领域的雇员增长速度，甚至超过了新闻行业的人员流失速度。在LinkedIn上，这四类行业（包括新闻、公关、内容和社交媒体）在2018年的从业人员总和，超过了2004年之前的任何一个年份。这说明目前更广泛意义上的“媒体行业”从业人员数量，比在Facebook还未涉足媒体行业的时候，要多出不少。这个数据说明，很多新闻和公关工作并没有消失，只是换了个“叫法”而已。LinkedIn高级数据研究员Alan Fritzler表示，有很多此前在新闻或公关行业工作的人，现在只是换了个职位头衔，比如“内容生产”或“社交媒体经理”。
nzGnbUMjXGNt7kOkmFC6J,在进入大学之前，不知道大家对新闻专业有什么了解？是不是也觉得它不好就业，前途一片渺茫呢。我本人就有过这样的误解，还好接触它之后发现了它真实的面貌，其实它并没有大家想象的那么差。        新闻专业虽然不像汉语言文学、金融等专业那么热门，就业时也没有那么多的选择，但是它也并不等于难就业和就业前景不好。        就拿身边一些朋友的例子来说，毕业后，他们有的选择了本行业的工作，比如电视台、报社或者新媒体单位等。有的人也选择了教师，教师这个职业其实新闻的同学也是挺合适的。然后，像文秘、管理这些我们新闻的同学们也是可以的。可见，它的就业也并没有那么的局限。        可能有的人也会担心，像这样的专业是不是只有大城市才能就业呢？其实，并不是。相对来说，大城市确实有更多的发展机会和更好的发展环境。但是，小城镇也很需要新闻专业的学子啊。哪个地方没有电视台、报社呢？有它们这些传统媒体的地方就需要新闻专业的学子。此外，像婚纱摄影等也必然需要摄影师，这方面新闻学子也是很擅长的啊。       在我看来，新闻专业的就业前景还是不错的，而且有越来越好的趋势。近几年，随着各种新媒体的迅速发展，新闻人才也是很受欢迎的。很多同学都能在新媒体行业找到自己满意的工作。此外，新媒体还有继续发展变强的趋势，因此，这方面的人才需求也会越来越多的，这点相信大家也心里有数。        那么，今后就不要有这样的担忧和困惑了。你要记住一句话，无论是什么专业，只要你学得好学得精，就业是不成问题的，就业前景更是不用担心。
11cIvvqE-70KztBC_niCM,我本硕七年新传，说点我看到的，可能是局限的，毕竟是个人经验，不具参考价值，但可以辅助参考。关于前景主要取决于看你怎么理解新闻学这个专业了。如果狭义的理解为毕业就是去媒体做记者的，那么我可以说前景不好，毕竟传统媒体行业前景不好，广告收入大幅下跌，没有其他盈利点，很多地市级小媒体接广告没下线。营收不好自然员工福利待遇就不太好，以前实习的时候带我的老师就说我没赶上好时候，早十年那是想着法儿发东西。而且还有很多是劳务派遣性质，待遇比一般员工更差，发不出工资的我也听说过。也有大城市省级/全国媒体工资还不错，但普遍性价比低，加班是常态。非传统媒体，我指新媒体这种，大部分不能称为记者，叫自媒体撰稿人或者新媒体编辑、新媒体运营比较合适，福利待遇就看老板的良心了，职业发展道路比较局限，小平台不太好跳。如果广义的理解新闻学，那能做的就很多了，我相信大部分新闻学专业的学生都要学传播理论和采写编评摄吧，好好学传播理论去试试市场营销是可行的，好好学采写编评摄去试试自媒体、广告行业、影视行业、公关行业都是可行的。这方面的前景就取决于个人眼光了。我也见过很多媒体老师跳到公司做CMO、做PR的，所以如何看到新闻学前景还涉及到考察的时间轴。当然也还取决于个人努力（这基本是句屁话……
